transaction_id,at,truck_name,truck_description,has_card_reader,fsa_rating,payment_method,total
1630,2026-01-06 16:40:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Card,840.0
3055,2026-01-06 16:41:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Cash,299.0
3056,2026-01-06 16:44:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,799.0
4468,2026-01-06 16:44:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,500.0
1631,2026-01-06 16:46:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Card,890.0
3057,2026-01-06 16:46:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Cash,299.0
4469,2026-01-06 16:47:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,500.0
3059,2026-01-06 16:47:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Cash,499.0
3790,2026-01-06 16:47:00,Hartmann's Jellied Eels,A taste of history with this classic English dish.,True,4,Cash,499.0
3058,2026-01-06 16:47:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Cash,1299.0
716,2026-01-06 16:48:00,Burrito Madness,An authentic taste of Mexico.,True,4,Card,1000.0
3060,2026-01-06 16:48:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Cash,499.0
3061,2026-01-06 16:49:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,799.0
3062,2026-01-06 16:49:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Cash,799.0
3063,2026-01-06 16:51:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Cash,299.0
1632,2026-01-06 16:51:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Card,800.0
3064,2026-01-06 16:52:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,499.0
3065,2026-01-06 16:53:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Cash,299.0
4470,2026-01-06 16:53:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,500.0
5088,2026-01-06 16:55:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",False,3,Cash,599.0
3791,2026-01-06 16:55:00,Hartmann's Jellied Eels,A taste of history with this classic English dish.,True,4,Cash,499.0
3066,2026-01-06 16:56:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Cash,799.0
4471,2026-01-06 16:56:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,500.0
3067,2026-01-06 16:57:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,499.0
3068,2026-01-06 16:58:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Cash,799.0
717,2026-01-06 17:02:00,Burrito Madness,An authentic taste of Mexico.,True,4,Card,1000.0
4472,2026-01-06 17:04:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,500.0
1633,2026-01-06 17:06:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Card,810.0
3792,2026-01-06 17:11:00,Hartmann's Jellied Eels,A taste of history with this classic English dish.,True,4,Cash,99.0
718,2026-01-06 17:13:00,Burrito Madness,An authentic taste of Mexico.,True,4,Card,890.0
1634,2026-01-06 17:20:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Card,900.0
4473,2026-01-06 17:20:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,500.0
4474,2026-01-06 17:23:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,500.0
3793,2026-01-06 17:23:00,Hartmann's Jellied Eels,A taste of history with this classic English dish.,True,4,Cash,499.0
719,2026-01-06 17:27:00,Burrito Madness,An authentic taste of Mexico.,True,4,Card,700.0
720,2026-01-06 17:30:00,Burrito Madness,An authentic taste of Mexico.,True,4,Card,980.0
1635,2026-01-06 17:34:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Card,819.0
3794,2026-01-06 17:36:00,Hartmann's Jellied Eels,A taste of history with this classic English dish.,True,4,Card,99.0
4475,2026-01-06 17:41:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,500.0
1636,2026-01-06 17:42:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Card,810.0
721,2026-01-06 17:46:00,Burrito Madness,An authentic taste of Mexico.,True,4,Card,700.0
722,2026-01-06 17:53:00,Burrito Madness,An authentic taste of Mexico.,True,4,Cash,940.0
1637,2026-01-06 17:56:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Card,700.0
4476,2026-01-06 17:59:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,500.0
3795,2026-01-06 18:00:00,Hartmann's Jellied Eels,A taste of history with this classic English dish.,True,4,Cash,99.0
723,2026-01-06 18:06:00,Burrito Madness,An authentic taste of Mexico.,True,4,Card,700.0
724,2026-01-06 18:10:00,Burrito Madness,An authentic taste of Mexico.,True,4,Cash,700.0
1638,2026-01-06 18:11:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Card,700.0
1639,2026-01-06 18:16:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Card,840.0
3796,2026-01-06 18:19:00,Hartmann's Jellied Eels,A taste of history with this classic English dish.,True,4,Cash,499.0
725,2026-01-06 18:19:00,Burrito Madness,An authentic taste of Mexico.,True,4,Cash,700.0
3797,2026-01-06 18:26:00,Hartmann's Jellied Eels,A taste of history with this classic English dish.,True,4,Cash,99.0
1640,2026-01-06 18:27:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Card,700.0
3798,2026-01-06 18:37:00,Hartmann's Jellied Eels,A taste of history with this classic English dish.,True,4,Cash,99.0
1641,2026-01-06 18:38:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Card,830.0
4477,2026-01-06 18:39:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,500.0
726,2026-01-06 18:39:00,Burrito Madness,An authentic taste of Mexico.,True,4,Card,700.0
1642,2026-01-06 18:47:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Card,880.0
1643,2026-01-06 18:51:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Card,840.0
727,2026-01-06 18:52:00,Burrito Madness,An authentic taste of Mexico.,True,4,Cash,700.0
4478,2026-01-06 18:58:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,500.0
1644,2026-01-06 19:00:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Card,840.0
1645,2026-01-06 19:05:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Card,900.0
1646,2026-01-06 19:13:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Card,880.0
1647,2026-01-06 19:16:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Card,819.0
1648,2026-01-06 19:19:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Card,869.0
1649,2026-01-06 19:27:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Card,880.0
1650,2026-01-06 19:27:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Card,819.0
1651,2026-01-06 19:34:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Cash,700.0
1652,2026-01-06 19:40:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Card,810.0
1653,2026-01-06 19:44:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Card,880.0
1654,2026-01-06 19:44:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Card,860.0
1655,2026-01-06 19:49:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Card,700.0
1656,2026-01-06 19:58:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Cash,850.0
1657,2026-01-06 20:00:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Card,810.0
1658,2026-01-06 20:06:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Cash,700.0
1659,2026-01-06 20:12:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Card,700.0
1660,2026-01-06 20:12:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Cash,840.0
1661,2026-01-06 20:18:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Card,860.0
1662,2026-01-06 20:23:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Card,700.0
1663,2026-01-06 20:25:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Cash,830.0
1664,2026-01-06 20:31:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Card,700.0
1665,2026-01-06 20:39:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Card,700.0
1666,2026-01-06 20:49:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Card,840.0
1667,2026-01-06 20:52:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Card,869.0
1668,2026-01-06 20:54:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Card,700.0
1669,2026-01-06 21:02:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Card,700.0
1670,2026-01-06 21:04:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Card,880.0
1671,2026-01-06 21:08:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Card,700.0
1672,2026-01-06 21:10:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Card,819.0
1673,2026-01-06 21:16:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Card,830.0
1674,2026-01-06 21:24:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Card,900.0
1675,2026-01-06 21:33:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Card,890.0
1676,2026-01-06 21:40:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Card,700.0
1677,2026-01-06 21:47:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Card,810.0
1678,2026-01-06 22:00:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Cash,700.0
1679,2026-01-06 22:08:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Cash,900.0
1680,2026-01-06 22:18:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Cash,840.0
1681,2026-01-06 22:21:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Card,880.0
1682,2026-01-06 22:24:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Card,850.0
1683,2026-01-06 22:26:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Cash,880.0
1684,2026-01-06 22:36:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Card,700.0
1685,2026-01-06 22:38:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Card,830.0
1686,2026-01-06 22:44:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Card,890.0
1687,2026-01-06 22:53:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Cash,700.0
1688,2026-01-06 23:08:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Cash,850.0
1689,2026-01-06 23:11:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Card,880.0
1690,2026-01-06 23:16:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Card,800.0
1691,2026-01-06 23:25:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Card,860.0
1692,2026-01-06 23:35:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Cash,800.0
1693,2026-01-06 23:45:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Cash,700.0
1694,2026-01-06 23:51:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Card,869.0
1695,2026-01-06 23:54:00,Kings of Kebabs,Locally-sourced meat cooked over a charcoal grill.,True,2,Card,869.0
5089,2026-01-07 09:04:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",False,3,Cash,699.0
3069,2026-01-07 09:08:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,499.0
4479,2026-01-07 09:08:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,500.0
3799,2026-01-07 09:09:00,Hartmann's Jellied Eels,A taste of history with this classic English dish.,True,4,Card,399.0
5090,2026-01-07 09:10:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",False,3,Cash,699.0
3070,2026-01-07 09:12:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,799.0
3800,2026-01-07 09:23:00,Hartmann's Jellied Eels,A taste of history with this classic English dish.,True,4,Cash,399.0
3071,2026-01-07 09:23:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,1299.0
728,2026-01-07 09:24:00,Burrito Madness,An authentic taste of Mexico.,True,4,Cash,700.0
5091,2026-01-07 09:24:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",False,3,Cash,599.0
5092,2026-01-07 09:30:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",False,3,Cash,599.0
5093,2026-01-07 09:36:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",False,3,Cash,599.0
3072,2026-01-07 09:37:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,299.0
3801,2026-01-07 09:38:00,Hartmann's Jellied Eels,A taste of history with this classic English dish.,True,4,Card,399.0
5094,2026-01-07 09:39:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",False,3,Cash,699.0
5095,2026-01-07 09:46:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",False,3,Cash,599.0
729,2026-01-07 09:49:00,Burrito Madness,An authentic taste of Mexico.,True,4,Card,700.0
3073,2026-01-07 09:49:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,199.0
5096,2026-01-07 09:51:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",False,3,Cash,599.0
3802,2026-01-07 09:52:00,Hartmann's Jellied Eels,A taste of history with this classic English dish.,True,4,Cash,399.0
3074,2026-01-07 09:54:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,799.0
5097,2026-01-07 09:57:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",False,3,Cash,599.0
4480,2026-01-07 09:57:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,1080.0
3075,2026-01-07 10:04:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,499.0
4481,2026-01-07 10:06:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Cash,500.0
5098,2026-01-07 10:07:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",False,3,Cash,599.0
3803,2026-01-07 10:10:00,Hartmann's Jellied Eels,A taste of history with this classic English dish.,True,4,Cash,99.0
730,2026-01-07 10:11:00,Burrito Madness,An authentic taste of Mexico.,True,4,Card,700.0
4482,2026-01-07 10:11:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,500.0
3076,2026-01-07 10:14:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Cash,499.0
5099,2026-01-07 10:15:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",False,3,Cash,699.0
5100,2026-01-07 10:23:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",False,3,Cash,499.0
3077,2026-01-07 10:26:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,499.0
731,2026-01-07 10:29:00,Burrito Madness,An authentic taste of Mexico.,True,4,Card,1050.0
